time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,MEXC:open,MEXC:high,MEXC:low,MEXC:close,MEXC:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume
2025-12-07 10:10,13.789,13.814,13.789,13.805,2842.02,13.79000000,13.81000000,13.79000000,13.81000000,637.72000000,,,,,,13.79,13.82,13.78,13.8,381.12,13.79027,13.80496,13.79027,13.80496,155.21022
2025-12-07 10:11,13.809,13.811,13.802,13.802,532.31,13.81000000,13.82000000,13.81000000,13.81000000,162.43000000,,,,,,13.8,13.82,13.8,13.8,97.45,,,,,0.0
2025-12-07 10:12,13.801,13.807,13.801,13.807,139.31,13.80000000,13.81000000,13.80000000,13.81000000,18.42000000,,,,,,13.8,13.81,13.8,13.8,11.05,13.80402,13.80516,13.80402,13.80516,21.73075307
2025-12-07 10:13,13.806,13.813,13.803,13.813,502.69,13.81000000,13.82000000,13.81000000,13.82000000,85.03000000,,,,,,13.8,13.82,13.8,13.81,70.45,13.80533,13.80533,13.80533,13.80533,6.39156082
2025-12-07 10:14,13.812,13.815,13.809,13.814,266.34,13.81000000,13.82000000,13.81000000,13.81000000,690.25000000,,,,,,13.81,13.82,13.8,13.82,414.3,,,,,0.0
2025-12-07 10:15,13.816,13.817,13.8,13.812,2735.07,13.81000000,13.81000000,13.81000000,13.81000000,48.44000000,,,,,,13.82,13.82,13.8,13.81,28.43,,,,,0.0
2025-12-07 10:16,13.811,13.811,13.797,13.799,908.79,13.81000000,13.81000000,13.80000000,13.80000000,171.71000000,,,,,,13.81,13.81,13.79,13.79,103.04,,,,,0.0
2025-12-07 10:17,13.801,13.806,13.798,13.8,2387.22,13.80000000,13.80000000,13.79000000,13.79000000,2285.91000000,,,,,,13.79,13.81,13.79,13.79,1593.84,,,,,0.0
2025-12-07 10:18,13.806,13.815,13.806,13.811,205.34,13.80000000,13.82000000,13.80000000,13.81000000,1027.46000000,,,,,,13.79,13.82,13.79,13.81,576.77,13.80533,13.80533,13.80533,13.80533,14.32262044
2025-12-07 10:19,13.81,13.814,13.807,13.809,176.29,13.81000000,13.82000000,13.81000000,13.81000000,114.87000000,,,,,,13.81,13.82,13.8,13.81,108.44,,,,,0.0
2025-12-07 10:20,13.809,13.809,13.802,13.806,742.77,13.81000000,13.81000000,13.80000000,13.80000000,841.40000000,,,,,,13.81,13.81,13.8,13.8,495.67,13.80532,13.80532,13.80532,13.80532,19.68674
2025-12-07 10:21,13.807,13.819,13.807,13.815,1086.36,13.81000000,13.82000000,13.80000000,13.82000000,894.89000000,,,,,,13.8,13.82,13.8,13.82,536.77,13.80533,13.81,13.80533,13.81,33.61994358
2025-12-07 10:22,13.815,13.817,13.808,13.808,811.36,13.82000000,13.82000000,13.81000000,13.81000000,1057.23000000,,,,,,13.82,13.82,13.8,13.81,634.41,,,,,0.0
2025-12-07 10:23,13.807,13.807,13.803,13.803,107.43,13.80000000,13.81000000,13.80000000,13.81000000,5.42000000,,,,,,13.81,13.81,13.8,13.8,3.24,,,,,0.0
2025-12-07 10:24,13.804,13.808,13.804,13.808,132.97,13.81000000,13.81000000,13.81000000,13.81000000,1.01000000,,,,,,13.8,13.81,13.8,13.81,6.14,13.80534,13.80534,13.80534,13.80534,1.43287855
2025-12-07 10:25,13.805,13.805,13.8,13.804,444.26,13.80000000,13.80000000,13.80000000,13.80000000,2936.99000000,,,,,,13.81,13.81,13.79,13.81,1103.3,,,,,0.0
2025-12-07 10:26,13.805,13.813,13.805,13.813,882.02,13.81000000,13.82000000,13.80000000,13.82000000,946.42000000,,,,,,13.81,13.82,13.8,13.82,580.52,13.80401,13.80401,13.80401,13.80401,0.50968222
