time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume,min_close,max_close,buy_exchange,sell_exchange,spread_close_absolute,spread_close_pct,is_opportunity,is_opportunity_flag,is_real_opportunity,num_exchanges_available,volume_buy_exchange,volume_sell_exchange,min_volume,volume_ratio,max_high,min_low,high_exchange,low_exchange,spread_highlow_absolute,spread_highlow_pct,opportunity_gap,hour,minute,day_of_week,is_weekend,overlap_hours,BINANCE_volatility,BITFINEX_volatility,COINBASE_volatility,KRAKEN_volatility,volatility_avg,volatility_max,volatility_min,price_position_buy_exchange,price_position_sell_exchange,BINANCE_price_change,BITFINEX_price_change,COINBASE_price_change,KRAKEN_price_change,price_change_buy_exchange,price_change_sell_exchange,spread_rolling_std_5,spread_rolling_max_5,spread_rolling_min_5,volume_buy_rolling_std_5,volume_sell_rolling_std_5,opportunities_in_last_5,real_opportunities_in_last_5,spread_range_5,spread_zscore_5,spread_rolling_std_15,spread_rolling_max_15,spread_rolling_min_15,volume_buy_rolling_std_15,volume_sell_rolling_std_15,opportunities_in_last_15,real_opportunities_in_last_15,spread_range_15,spread_zscore_15,spread_rolling_std_30,spread_rolling_max_30,spread_rolling_min_30,volume_buy_rolling_std_30,volume_sell_rolling_std_30,opportunities_in_last_30,real_opportunities_in_last_30,spread_range_30,spread_zscore_30,spread_ma_5,volume_ma_buy_5,volume_ma_sell_5,spread_ema_5,spread_ma_15,volume_ma_buy_15,volume_ma_sell_15,spread_ema_15,spread_ma_30,volume_ma_buy_30,volume_ma_sell_30,spread_ema_30,spread_bb_upper_5,spread_bb_lower_5,spread_bb_position_5,spread_bb_upper_15,spread_bb_lower_15,spread_bb_position_15,spread_bb_upper_30,spread_bb_lower_30,spread_bb_position_30,spread_rate_change,spread_rate_change_pct,spread_rate_acceleration,price_ratio_buy_sell,price_ratio_BINANCE_BITFINEX,price_ratio_BINANCE_COINBASE,price_ratio_BINANCE_KRAKEN,price_ratio_BITFINEX_COINBASE,price_ratio_BITFINEX_KRAKEN,price_ratio_COINBASE_KRAKEN,avg_price_ratio,max_price_ratio,min_price_ratio,price_ratio_std
2022-03-04 10:10:00,92.44,92.5,92.33,92.5,166.379,92.42,92.48,92.35,92.47,1233.44,,,,,,92.45,92.46,92.34,92.38,309.09844929,92.38,92.5,KRAKEN,COINBASE,0.12000000000000455,0.1298982463736789,0,0,0,3,309.09844929,166.379,166.379,0.5382718689859913,92.5,92.33,COINBASE,COINBASE,0.1700000000000017,0.18412217047547028,0.05422392410179139,10,10,4,0,0,0.14058613604413286,,0.18378378378378563,0.1298982463736635,0.151422722067194,0.18378378378378563,0.1298982463736635,0.33333333333329385,1.0,0.05410084397316291,,0.0649069666810929,-0.07571660356950502,-0.07571660356950502,0.0649069666810929,0.03969466749982311,0.1298982463736789,0.0324675324675337,251.53770491233018,439.3114251655249,0.0,0.0,0.09743071390614519,,,,,,,,,,,,,,,,,,,,0.08784934285021492,523.5147371959999,248.89153441999997,0.08990585253830864,,,,0.0686989588968509,,,,0.051704959050510195,0.16723867784986113,0.008460007850568704,,,,,,,,0.09743071390614519,,0.15906810301784707,1.0012989824637368,,1.0003244295447171,0.9990267113658483,,,0.9987027027027027,0.9993512812044226,1.0003244295447171,0.9987027027027027,0.000858200834660334
2022-03-04 10:11:00,92.49,92.61,92.49,92.59,87.001,92.48,92.6,92.48,92.58,1040.41,92.583,92.583,92.583,92.583,0.54268425,92.47,92.56,92.47,92.56,4.66021574,92.56,92.59,KRAKEN,COINBASE,0.030000000000001137,0.03241140881590443,0,0,0,4,4.66021574,87.001,4.66021574,18.66887819232163,92.61,92.47,COINBASE,KRAKEN,0.14000000000000057,0.15140045420136322,0.11898904538545879,10,11,4,0,0,0.1296176279973972,0.0,0.12960362890161414,0.09723422644771328,0.08911387083668115,0.1296176279973972,0.0,1.0,0.8333333333333728,0.10813148788926721,0.0,0.10811979673479137,0.09732886341516536,0.09732886341516536,0.10811979673479137,0.04647110718897578,0.1298982463736789,0.03241140881590443,345.1308918244766,434.4224063653833,0.0,0.0,0.09748683755777446,,,,,,,,,,,,,,,,,,,,0.08135163543005297,431.366780344,257.93165110999996,0.07074103796417391,,,,0.06416301513673259,,,,0.05046021387408402,0.17429384980800453,-0.011590578947898583,,,,,,,,-0.09748683755777446,,-0.19491755146391965,1.0003241140881591,1.0000324044069993,1.0001080146899979,0.9997839706200043,1.0000756078329716,0.9997515742630937,0.999675990927746,0.9999045937901355,1.0001080146899979,0.999675990927746,0.00018824750338441748
2022-03-04 10:12:00,92.63,92.73,92.63,92.73,221.679,92.58,92.69,92.58,92.68,1625.27,,,,,,92.61,92.68,92.61,92.65,102.64939655,92.65,92.73,KRAKEN,COINBASE,0.0799999999999983,0.08634646519157937,0,0,0,3,102.64939655,221.679,102.64939655,2.1595743126655527,92.73,92.58,COINBASE,BINANCE,0.15000000000000568,0.1620220349967657,0.07567556980518633,10,12,4,0,0,0.11868795856711202,,0.10783996549122023,0.07555315704264154,0.10069369370032459,0.11868795856711202,0.07555315704264154,0.5714285714286005,1.0,0.10801468999784893,,0.10795638562021864,0.04319187992658056,0.04319187992658056,0.10795638562021864,0.042220688649020496,0.1298982463736789,0.03241140881590443,376.007889013056,414.05732087820087,0.0,0.0,0.09748683755777446,,,,,,,,,,,,,,,,,,,,0.0750457148855864,382.294659654,300.26745111,0.07594284703997574,,,,0.06693594639358844,,,,0.05277545589456759,0.1594870921836274,-0.009395662412454597,,,,,,,,0.053935056375674945,,0.1514218939334494,1.000863464651916,,1.0005394907207596,0.9996763055675443,,,0.9991372802760703,0.9997843588547916,1.0005394907207596,0.9991372802760703,0.0007073225342534079
2022-03-04 10:13:00,92.68,92.7,92.61,92.65,61.4,92.69,92.69,92.59,92.63,786.74,,,,,,92.65,92.66,92.65,92.65,83.97408247,92.63,92.65,BINANCE,COINBASE,0.020000000000010232,0.021591277124052934,0,0,0,3,786.74,61.4,61.4,0.0780435722093703,92.7,92.59,COINBASE,BINANCE,0.10999999999999943,0.1188033264931412,0.09721204936908825,10,13,4,0,0,0.10795638562020331,,0.09713977334053255,0.010793308148937836,0.07196315570322456,0.10795638562020331,0.010793308148937836,0.3999999999999432,0.4444444444444971,-0.06473190203905738,,-0.0323694432455774,0.0,-0.06473190203905738,-0.0323694432455774,0.04629477300453583,0.1298982463736789,0.021591277124052934,322.376992685559,403.8070769225076,0.0,0.0,0.10830696924962596,,,,,,,,,,,,,,,,,,,,0.06054298599454987,352.040659654,312.4438,0.057825657068001475,,,,0.0612678627348965,,,,0.05076357339324407,0.15313253200362154,-0.03204656001452179,,,,,,,,-0.06475518806752645,,-0.11869024444320139,1.0002159127712404,,1.0002159127712404,1.0002159127712404,,,1.0,1.0001439418474936,1.0002159127712404,1.0,0.0001246572965971491
2022-03-04 10:14:00,92.62,92.68,92.61,92.64,39.466,92.63,92.66,92.6,92.61,255.34,92.718,92.718,92.718,92.718,0.02664077,92.65,92.68,92.61,92.62,151.81812782,92.61,92.718,BINANCE,BITFINEX,0.10800000000000409,0.11661807580175369,0,0,0,4,255.34,0.02664077,0.02664077,0.0001043344951828934,92.718,92.6,BITFINEX,BINANCE,0.11800000000000921,0.12742980561556072,0.010811729813807028,10,14,4,0,0,0.06478781988986315,0.0,0.07556131260795271,0.07557762902181753,0.05398169037990835,0.07557762902181753,0.0,0.16666666666674562,,-0.02159127712403759,0.0,0.021593608291941287,-0.032379924446844184,-0.02159127712403759,0.0,0.04876665317513454,0.1298982463736789,0.021591277124052934,302.00220430570874,87.46330207900188,0.0,0.0,0.10830696924962596,,0.03698491169604757,0.1298982463736789,0.02059151846192786,301.32597809595,311.6861952327096,0.0,0.0,0.10930672791175103,,,,,,,,,,,0.07737309466139387,291.697612316,107.297128154,0.07742312997925221,0.07391323334887374,277.73694499799996,245.01428752466666,0.06818663936825364,,,,0.05501225096798663,0.17490640101166294,-0.020160211688875204,,0.14788305674096888,-5.659004322139394e-05,,,,,0.09502679867770075,,0.1597819867452272,1.0011661807580174,1.0011661807580174,1.0003239390994494,1.0001079796998165,0.9991587394033521,0.9989430315580577,0.999784110535406,0.9999139968423498,1.0011661807580174,0.9989430315580577,0.0008128596923204919
2022-03-04 10:15:00,92.64,92.68,92.59,92.61,247.768,92.64,92.66,92.58,92.58,2131.97,92.698,92.698,92.68,92.68,4.0234762,92.63,92.63,92.58,92.6,56.58810214,92.58,92.68,BINANCE,BITFINEX,0.10000000000000853,0.10801468999784893,0,0,0,4,2131.97,4.0234762,4.0234762,0.0018872105142192434,92.698,92.58,BITFINEX,BINANCE,0.117999999999995,0.12745733419744545,0.01944264419959653,10,15,4,0,0,0.08641175199826992,0.019421665947331107,0.09718172983479474,0.053995680345569286,0.06425270703149126,0.09718172983479474,0.019421665947331107,0.0,0.0,-0.06476683937824079,-0.01941789466869455,-0.032383419689120396,-0.03238691568606406,-0.06476683937824079,-0.01941789466869455,0.043580338577302036,0.11661807580175369,0.021591277124052934,878.4288331005002,90.14187876296072,0.0,0.0,0.09502679867770075,,0.034806152004767804,0.1298982463736789,0.021591277124052934,556.0839887220828,317.8336934456864,0.0,0.0,0.10830696924962596,,,,,,,,,,,0.07299638338622787,656.271922458,74.82602339399999,0.08762031665211778,0.07974144478460182,419.8662036933334,231.00745260466664,0.07316514569695305,,,,0.05843176316346162,0.16015706054083195,-0.014164293768376204,,0.14935374879413743,0.010129140775066214,,,,,-0.008603385803904767,,-0.10363018448160552,1.0010801468999786,1.0010801468999786,1.0003240440699934,1.0002160293799955,0.9992447129909364,0.9991368148467845,0.9998920203001835,0.9999822947479787,1.0010801468999786,0.9991368148467845,0.0007271473595526555
2022-03-04 10:16:00,92.61,92.7,92.58,92.7,73.511,92.59,92.7,92.58,92.68,420.24,92.688,92.688,92.688,92.688,1.0,92.62,92.71,92.62,92.71,1.652465,92.68,92.71,BINANCE,KRAKEN,0.029999999999986926,0.03236944324556207,0,0,0,4,420.24,1.652465,1.652465,0.00393219350847135,92.71,92.58,KRAKEN,BINANCE,0.12999999999999545,0.14041909699718672,0.10804965375162465,10,16,4,0,0,0.1294777729823096,0.0,0.12944983818770717,0.09707690648256845,0.08900112941314631,0.1294777729823096,0.0,0.8333333333333728,1.0,0.09720272167621062,0.0,0.09718172983479474,0.09717123731374346,0.09720272167621062,0.09717123731374346,0.04359011182064902,0.11661807580175369,0.021591277124052934,819.0117215216433,95.1991312132357,0.0,0.0,0.09502679867770075,,0.03572916466387291,0.1298982463736789,0.021591277124052934,555.5088992680274,270.46466594953444,0.0,0.0,0.10830696924962596,,,,,,,,,,,0.0729879902721594,739.3878793099999,57.756316393999995,0.06920335884993255,0.07900965185200629,425.9962036933333,173.88181693800001,0.06806568289052917,,,,0.05675032316875843,0.16016821391345742,-0.014192233369138649,,0.1504679811797521,0.007551322524260468,,,,,-0.07564524675228686,,-0.06704186094838209,1.0003236944324556,1.0000863185153215,1.0002157962883038,1.0003236944324556,1.000129466597618,1.0002373554289659,1.0001078748651564,1.00018341768797,1.0003236944324556,1.0000863185153215,9.130269028308739e-05
2022-03-04 10:17:00,92.73,92.73,92.67,92.73,114.313,92.68,92.73,92.67,92.71,536.35,92.678,92.678,92.678,92.678,0.1,92.69,92.71,92.66,92.71,65.150944,92.678,92.73,BITFINEX,COINBASE,0.05200000000000671,0.05610824575412364,0,0,0,4,0.1,114.313,0.1,1143.1299999999999,92.73,92.66,BINANCE,KRAKEN,0.07000000000000739,0.07554500323765097,0.019436757483527328,10,17,4,0,0,0.06471793765505586,0.0,0.06470397929472907,0.05393161471254144,0.045838382915581594,0.06471793765505586,0.0,,1.0,0.03236944324556207,0.0,0.0,0.02157730067968068,0.0,0.0,0.04337049208280494,0.11661807580175369,0.021591277124052934,839.959552192842,50.68041782517162,0.0,0.0,0.09502679867770075,,0.036130914631745996,0.1298982463736789,0.021591277124052934,556.9847323148585,265.31477918672863,0.0,0.0,0.10830696924962596,,,,,,,,,,,0.06694034638466825,718.8779999999999,36.283116394000004,0.06483832115132958,0.07697444530586228,424.1318896533333,156.937016938,0.06657100324847848,,,,0.05670889881942716,0.15368133055027813,-0.019800637780941627,,0.1492362745693543,0.004712616042370291,,,,,0.02373880250856157,,0.09938404926084843,1.0005610824575413,0.9996548376658397,1.0002157264588503,1.0,1.0005610824575413,1.000345281512333,0.9997843200690175,1.000093541360597,1.0005610824575413,0.9996548376658397,0.00034459416845477654
2022-03-04 10:18:00,92.73,92.78,92.68,92.74,153.776,92.7,92.77,92.68,92.73,2160.83,92.758,92.817,92.758,92.817,0.75745226,92.72,92.77,92.69,92.77,40.00634929,92.73,92.817,BINANCE,BITFINEX,0.08699999999998909,0.09382076997734183,0,0,0,4,2160.83,0.75745226,0.75745226,0.0003505376452566838,92.817,92.68,BITFINEX,BINANCE,0.13699999999998624,0.14782045748811637,0.05399968751077454,10,18,4,0,0,0.0970559689420783,0.06356594158397438,0.10782833728703292,0.0862347741726833,0.08867125549644223,0.10782833728703292,0.06356594158397438,0.5555555555555907,1.0,0.03236245954692679,0.06360637357424427,0.010783996549111295,0.053925798101808836,0.03236245954692679,0.06360637357424427,0.035869895093822754,0.11661807580175369,0.03236944324556207,1062.911549814941,50.42254023385941,0.0,0.0,0.08424863255619162,,0.03512074796141423,0.1298982463736789,0.021591277124052934,700.4204171326007,260.9239918558333,0.0,0.0,0.10830696924962596,,,,,,,,,,,0.08138624495532604,993.6959999999999,24.154606846,0.074499137426667,0.0757236063054199,568.1847952339999,132.00784708866667,0.0699772240895864,,,,0.05910321308767972,0.15312603514297154,0.009646454767680529,,0.14596510222824835,0.005482110382591443,,,,,0.03771252422321819,,0.01397372171465662,1.0009382076997735,1.0009382076997735,1.000107839965491,1.0004313598619647,0.9991704105928871,0.999493627245009,1.0003234850118612,1.0000774883961645,1.0009382076997735,0.9991704105928871,0.0006467120335411517
2022-03-04 10:19:00,92.75,92.89,92.73,92.74,314.003,92.73,92.89,92.72,92.75,2049.87,92.857,92.94,92.857,92.939,4.1738059100000005,92.74,92.89,92.74,92.76,182.43103957,92.74,92.939,COINBASE,BITFINEX,0.19899999999999807,0.21457839120120561,1,1,0,4,314.003,4.1738059100000005,4.1738059100000005,0.013292248513549236,92.94,92.72,BITFINEX,BINANCE,0.21999999999999886,0.23727351164797117,0.022695120446765554,10,19,4,0,0,0.18328840970350588,0.08930588880878686,0.1725253396592588,0.16170763260026486,0.1517068176929541,0.18328840970350588,0.08930588880878686,0.06249999999994449,0.9879518072288579,0.02156799309823792,0.08830782816588263,-0.010781671159035165,0.021565667457418843,-0.010781671159035165,0.08830782816588263,0.07022502889698207,0.21457839120120561,0.03236944324556207,1053.001492510718,49.9583929832627,1.0,0.0,0.18220894795564355,,0.050156035005628805,0.21457839120120561,0.021591277124052934,687.0154126932687,260.82578104296425,1.0,0.0,0.1929871140771527,,,,,,,,,,,0.10097830803521642,1005.4285999999998,24.984039874000004,0.12119222201817988,0.08512475045848471,588.8674619006666,132.19276748266668,0.0880523699785388,,,,0.06913386974016526,0.24142836582918054,-0.03947174975874772,,0.1854368204697423,-0.015187319552772902,,,,,0.12075762122386378,,0.08304509700064559,1.002145783912012,1.0020377358490564,0.9998921832884097,1.0001078167115904,0.997858810617717,0.9980740055305094,1.0002156566745741,0.9996977014453096,1.0020377358490564,0.997858810617717,0.0015471240576448008
2022-03-04 10:20:00,92.76,92.89,92.73,92.89,117.886,92.75,92.87,92.73,92.84,974.23,,,,,,92.75,92.84,92.75,92.84,20.21385913,92.84,92.89,BINANCE,COINBASE,0.04999999999999716,0.05385609651012189,0,0,0,3,974.23,117.886,117.886,0.1210042803034191,92.89,92.73,COINBASE,BINANCE,0.1599999999999966,0.17254394478593396,0.11868784827581208,10,20,4,0,0,0.15079707022835045,,0.1722467434600028,0.09694097371822857,0.13999492913552727,0.1722467434600028,0.09694097371822857,0.7857142857142785,1.0,0.09703504043127052,,0.14014661492021932,0.09703504043127052,0.09703504043127052,0.14014661492021932,0.0729907189862276,0.21457839120120561,0.03236944324556207,851.3304320484496,62.41365679556921,1.0,0.0,0.18220894795564355,,0.050763404917632184,0.21457839120120561,0.021591277124052934,675.8902404343918,259.01005810292514,1.0,0.0,0.1929871140771527,,,,,,,,,,,0.09014658933767102,773.8805999999998,47.756544634,0.09874684684882722,0.08366410519137127,651.2224198846667,123.82470081599999,0.08377783579498668,,,,0.0681482069511302,0.23612802731012622,-0.055834848634784176,,0.18519091502663565,-0.0178627046438931,,,,,-0.16072229469108373,,-0.28147991591494753,1.0005385609651012,,1.0005385609651012,1.0,,,0.9994617289266875,1.0000000966305962,1.0005385609651012,0.9994617289266875,0.0005384160257102765
2022-03-04 10:21:00,92.87,92.97,92.84,92.87,162.147,92.85,92.95,92.82,92.85,1342.63,92.94,92.94,92.94,92.94,22.97,92.88,92.95,92.81,92.81,739.31426882,92.81,92.94,KRAKEN,BITFINEX,0.12999999999999545,0.1400711130266086,0,0,0,4,739.31426882,22.97,22.97,0.031069331363862095,92.97,92.81,COINBASE,KRAKEN,0.1599999999999966,0.1723952160327514,0.0323241030061428,10,21,4,0,0,0.14001077005924573,0.0,0.13998061806826256,0.15084581402866132,0.1077093005390424,0.15084581402866132,0.0,0.0,,0.0,0.0,0.0,-0.07536606373814943,-0.07536606373814943,0.0,0.06735152142453624,0.21457839120120561,0.05385609651012189,829.8833498759752,59.11801204937507,1.0,0.0,0.16072229469108373,,0.05246078068353926,0.21457839120120561,0.021591277124052934,674.2093203263366,259.4812119917036,1.0,0.0,0.1929871140771527,,,,,,,,,,,0.11168692329388033,837.695453764,52.020051634000005,0.11252160224142102,0.0886755163320309,669.4833711393333,122.56933971266668,0.09081449544893942,,,,0.07278839443987076,0.2463899661429528,-0.023016119555192144,,0.19359707769910942,-0.016246045035047618,,,,,0.08621501651648672,,0.24693731120757045,1.001400711130266,1.0009693053311794,1.0002154011847066,0.999569197630587,0.9992468259091888,0.9986012481170649,0.9993539356089156,0.999659318963607,1.0009693053311794,0.9986012481170649,0.0008265999037118636
2022-03-04 10:22:00,92.88,92.91,92.65,92.65,450.802,92.85,92.9,92.61,92.61,3733.32,92.781,92.781,92.719,92.719,288.00988149,92.86,92.86,92.62,92.62,217.82922364,92.61,92.719,BINANCE,BITFINEX,0.10899999999999466,0.11769787279990786,0,0,0,4,3733.32,288.00988149,288.00988149,0.07714577949117675,92.91,92.61,COINBASE,BINANCE,0.29999999999999716,0.3239390994493005,0.20624122664939265,10,22,4,0,0,0.3131411294676668,0.06686871083597949,0.28062601187262914,0.25912329950334145,0.22993978791990421,0.3131411294676668,0.06686871083597949,0.0,0.0,-0.25848142164781357,-0.06682402647094968,-0.24763135228250405,-0.2584535860435009,-0.25848142164781357,-0.06682402647094968,0.0598610796715342,0.21457839120120561,0.05385609651012189,1382.9781770262866,122.22563606517319,1.0,0.0,0.16072229469108373,,0.0524537156414601,0.21457839120120561,0.021591277124052934,1031.0723641016582,260.791799135239,1.0,0.0,0.1929871140771527,,,,,,,,,,,0.12400484870303716,1584.339453764,86.75942793200001,0.11424702576091664,0.08866363665776393,895.1707044726667,141.103331812,0.09417491761781048,,,,0.07568578014051831,0.24372700804610556,0.0042826893599687554,,0.19357106794068413,-0.016243794625156266,,,,,-0.022373240226700744,,-0.10858825674318746,1.0011769787279992,1.0011769787279992,1.0004319187992659,1.0001079796998165,0.9992558159600514,0.9989322576818129,0.9996762007555315,0.9999301919374127,1.0011769787279992,0.9989322576818129,0.0008188996142826374
2022-03-04 10:23:00,92.58,92.68,92.56,92.6,275.337,92.6,92.65,92.54,92.57,1595.09,92.65,92.65,92.6,92.6,1.2,92.62,92.62,92.56,92.61,98.76864678,92.57,92.61,BINANCE,KRAKEN,0.04000000000000625,0.04321054337258967,0,0,0,4,1595.09,98.76864678,98.76864678,0.06192042253415168,92.68,92.54,COINBASE,BINANCE,0.14000000000000057,0.15128593040847263,0.10807538703588296,10,23,4,0,0,0.11882899427460239,0.05399568034558463,0.12958963282937858,0.06478781988986315,0.09180053183485719,0.12958963282937858,0.05399568034558463,0.2727272727271553,0.8333333333332544,-0.032397408207344644,-0.053966540744750525,0.021602937999563643,-0.010796804145978315,-0.032397408207344644,-0.010796804145978315,0.06970967937754553,0.21457839120120561,0.04321054337258967,1346.6881995611209,112.45339825206382,1.0,0.0,0.17136784782861594,,0.05370766477381459,0.21457839120120561,0.021591277124052934,1046.8596333382075,258.2299078355746,1.0,0.0,0.1929871140771527,,,,,,,,,,,0.11388280338208674,1471.191453764,106.361666836,0.090568198298141,0.08527067811065421,938.976037806,147.65335789399998,0.08780437083715788,,,,0.07359060357484551,0.2533021621371778,-0.025536555373004324,,0.1926860076582834,-0.02214465143697497,,,,,-0.07448732942731819,,-0.05211408920061744,1.000432105433726,1.0003240790752943,1.0003240790752943,1.000432105433726,1.0,1.0001079913606912,1.0001079913606912,1.0002160410509495,1.000432105433726,1.0,0.0001673627519721366
2022-03-04 10:24:00,92.6,92.72,92.6,92.67,175.901,92.57,92.67,92.57,92.65,434.58,92.622,92.622,92.622,92.622,0.15,92.62,92.62,92.62,92.62,28.64862459,92.62,92.67,KRAKEN,COINBASE,0.04999999999999716,0.053984020729860895,0,0,0,4,28.64862459,175.901,28.64862459,6.13994572225989,92.72,92.57,COINBASE,BINANCE,0.15000000000000568,0.16203953764719206,0.10805551691733117,10,24,4,0,0,0.10793308148948572,0.0,0.12949174490126744,0.0,0.05935620659768829,0.12949174490126744,0.0,,0.5833333333333728,0.08642108674517934,0.0,0.07559395248380928,0.0,0.0,0.07559395248380928,0.04395426596828795,0.1400711130266086,0.04321054337258967,1412.4301487075545,98.8412631596825,0.0,0.0,0.09686056965401893,,0.05246972212993884,0.21457839120120561,0.021591277124052934,1069.2797826840358,90.68531169165553,1.0,0.0,0.1929871140771527,,,,,,,,,,,0.08176392928781778,1414.1205786819999,140.707105654,0.07837347244204763,0.08670511066147601,903.7489303326668,90.99609122733334,0.08357682707374575,,,,0.07232566274613682,0.16967246122439367,-0.006144602648758116,,0.19164455492135368,-0.018234333598401667,,,,,0.010773477357271223,,0.08526080678458942,1.0005398402072987,0.9996977873718293,1.000215866162979,0.9996762007555315,1.0005182354084343,0.999978406857982,0.9994604510629115,0.9999244912699446,1.0005182354084343,0.9994604510629115,0.0003921006176038497
2022-03-04 10:25:00,92.66,92.8,92.65,92.77,146.994,92.65,92.78,92.65,92.78,365.53,,,,,,92.81,92.81,92.81,92.81,6.5,92.77,92.81,COINBASE,KRAKEN,0.04000000000000625,0.04311738708634931,0,0,0,3,146.994,6.5,6.5,0.044219491952052464,92.81,92.65,KRAKEN,BINANCE,0.1599999999999966,0.17269293038315875,0.12957554329680943,10,25,4,0,0,0.14011640439749456,,0.16169020157377542,0.0,0.10060220199042332,0.16169020157377542,0.0,0.7999999999999811,,0.14031300593631457,,0.11871357651629554,0.0,0.11871357651629554,0.0,0.0458790641387997,0.1400711130266086,0.04311738708634931,1521.1079732519108,116.28387394385273,0.0,0.0,0.09695372594025929,,0.052150322468574054,0.21457839120120561,0.021591277124052934,1076.5137688835466,90.58795283387288,1.0,0.0,0.1929871140771527,,,,,,,,,,,0.07961618740306327,1248.673378682,118.42990565400001,0.0666214439901482,0.08091972004232072,892.9419670466667,80.33749122733335,0.07851939707532118,,,,0.0704412578648602,0.17137431568066266,-0.012141940874536128,,0.1852203649794688,-0.02338092489482739,,,,,-0.010866633643511585,,-0.021640111000782808,1.0004311738708636,,0.9998922181504634,1.0003233455486096,,,1.0004311738708636,1.0002155791899787,1.0004311738708636,0.9998922181504634,0.00028518153547770267
2022-03-04 10:26:00,92.81,92.89,92.76,92.82,156.878,92.78,92.87,92.76,92.81,659.95,92.862,92.862,92.862,92.862,0.15,92.86,92.9,92.82,92.82,108.19762,92.81,92.862,BINANCE,BITFINEX,0.0519999999999925,0.056028445210637316,0,0,0,4,659.95,0.15,0.15,0.00022728994620804604,92.9,92.76,KRAKEN,BINANCE,0.14000000000000057,0.1509271237602421,0.09489867854960476,10,26,4,0,0,0.1185217110225185,0.0,0.14005602240895867,0.0861883214824526,0.08619151372848244,0.14005602240895867,0.0,0.45454545454543105,,0.032334554860962636,0.0,0.010774701002037394,-0.04307559767392446,0.032334554860962636,0.0,0.03125901330764936,0.11769787279990786,0.04311738708634931,1528.149750640985,121.30658408718783,0.0,0.0,0.07458048571355855,,0.050923276239080516,0.21457839120120561,0.021591277124052934,1050.8826334921478,92.87827637018529,1.0,0.0,0.1929871140771527,,,,,,,,,,,0.06280765383986901,1232.800524918,113.86590565400002,0.06309044439697792,0.0824941891353029,936.627952664,74.54742456066667,0.0757080280922357,,,,0.06951139898394261,0.12532568045516773,0.00028962722457029355,,0.18434074161346392,-0.019352363342858128,,,,,0.012911058124288007,,0.02377769176779959,1.0005602844521064,1.0005602844521064,1.0001077470100204,1.0001077470100204,0.9995477159656264,0.9995477159656264,1.0,0.9999785350672332,1.0005602844521064,0.9995477159656264,0.00038561502540105606
2022-03-04 10:27:00,92.82,92.93,92.81,92.93,108.988,92.81,92.91,92.78,92.91,1228.13,92.89,92.907,92.89,92.907,53.6591408,92.91,92.91,92.91,92.91,0.03742977,92.907,92.93,BITFINEX,COINBASE,0.023000000000010346,0.024755938734444493,0,0,0,4,53.6591408,108.988,53.6591408,2.0311171288825407,92.93,92.78,COINBASE,BINANCE,0.15000000000000568,0.1616727743048132,0.1369168355703687,10,27,4,0,0,0.1399203530298089,0.018297867760228948,0.12912945227591147,0.0,0.07183691826648733,0.1399203530298089,0.0,1.0,1.0,0.1077470100204658,0.01830121649262128,0.11850894203836852,0.0,0.01830121649262128,0.11850894203836852,0.012408262522295295,0.056028445210637316,0.024755938734444493,665.3500192128337,74.41278822346993,0.0,0.0,0.03127250647619283,,0.053029973698276,0.21457839120120561,0.021591277124052934,1053.7319399879732,84.28738018326551,1.0,0.0,0.1929871140771527,,,,,,,,,,,0.04421926702677634,496.8683530779998,78.06152935600001,0.05031227584280011,0.07838815403816057,933.3619356140001,67.03469122733334,0.06933901692251179,,,,0.0666239499355879,0.06903579207136692,0.019402741982185747,,0.18444810143471257,-0.027671793358391428,,,,,-0.03127250647619283,,-0.04418356460048083,1.0002475593873446,0.9999677106877624,1.0002152620815845,1.0,1.0002475593873446,1.000032290354871,0.9997847842462068,1.0000412677929615,1.0002475593873446,0.9997847842462068,0.00017076786407183283
